Internal ID,CompanyName,SubsidiaryID,ParentID,ProfileID,AccountManagerID,CustomerSuccessManagerID,Inactive,Status,CustomerSince,DateCreated,FirstTransactionDate,LastCustomerActivityDate,LastSalesActivity,Address,Email,Division,Balance,DaysOverdue,OverdueBalance,City,Country,CountryCode,StateName,StateCode,ZipCode,PlatinumSupport,SubscriptionPricing,Taxable,AtRisk,BusinessSystem,Translator,NetworkStatus,Network,NetworkBillingPlan,NumberOfTradingPartners,EntityType,TaxItem,ResellerID,RevenueCohortSegment
21031754,Ability AG,59,,,19102146,,No,PROSPECT-Qualified,,5/16/2024 3:55 am,,5/16/2024,5/16/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,Reseller,,,
20701501,Ability AG,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,4/8/2024,,,info@ability.ag,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,Reseller,,,
20535022,AbInbev,1,,,,,No,LEAD-Nurturing,,1/11/2024 11:01 am,,1/16/2024,,,leticia.arelano@ab-inbev.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740704,ABM Greiffenberger Antriebstechnik GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:32 am,,,,ABM Greiffenberger Antriebstechnik GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20703825,ABM Tool & Die,55,,,18254987,,No,PROSPECT-Qualified,,2/22/2024 4:50 pm,,2/26/2024,2/26/2024,,jcampbell@baass.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,Sage Enterprise Management (X3),,Not Deployed,DiCentral,,,End User,AVATAX,118000,
20513559,Abode Designs,34,,,11275254,,No,PROSPECT-Closed Lost,,1/5/2024 11:26 am,,1/5/2024,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20732875,Abode Group LLC dba MON AMI,1,,,17318635,,No,PROSPECT-Qualified,,3/5/2024 12:54 am,,6/11/2024,6/11/2024,,it@monami-designs.com,TC,.00,0,.00,,,,,,,No,Yes,Yes,No,NetSuite,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
21010194,Abracon - Test Profile,1,,81671,19678116,,No,CUSTOMER-Closed Won,5/10/2024,5/9/2024 4:51 pm,,5/13/2024,5/13/2024,Abracon - Test Profile 24422 Avenida de la Carlota Suite 290 Laguna Hills CA 92653,NLin@abracon.com,TC,.00,0,.00,Laguna Hills,United States,US,California,CA,92653,No,No,Yes,No,Sage 100 ERP (MAS 90 / 200),TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN - Subscription,20,End User,AVATAX,,
20733190,Abroli LLC,1,,81126,16144012,,No,CUSTOMER-Closed Won,3/13/2024,3/5/2024 7:11 am,5/8/2024,3/13/2024,3/13/2024,Abroli LLC 515 West Avenue PH01 Norwalk CT 06850,markm@abroli.com,TC,.00,0,.00,Norwalk,United States,US,Connecticut,CT,06850,No,Yes,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,"Standard - 5,000 Annual Entitlement",,End User,AVATAX,96301,
20701502,Absoft Ltd,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,6/17/2024,,,info@absoft.co.uk,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
20694667,ABT PLASTICS ELECTRONICS (TIANJIN) CO. LTD.,56,,,,,No,CUSTOMER-Closed Won,,2/20/2024 4:14 pm,,,,,sales@linkcable.cn,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,,,,
20740355,ABUS Security-Center GmbH & Co. KG,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:28 am,,,,ABUS Security-Center GmbH & Co. KG Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20804323,ABW,1,,,20635309,,No,LEAD-Qualified,,3/26/2024 4:12 pm,,4/12/2024,4/12/2024,,andy.womack@atlantabonded.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740634,"Abwicklungsgesellschaft 4 IN 23/14, vormals SH + E GmbH",59,,,,,No,LEAD-Unqualified,,3/7/2024 12:31 am,,,,"Abwicklungsgesellschaft 4 IN 23/14, vormals SH + E GmbH Germany",,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20642870,AC1 Supply,1,,,17175326,,No,LEAD-Nurturing,,2/2/2024 12:08 pm,,5/2/2024,5/2/2024,AC1 Supply 6504 NW 77th Court Miami FL 33166,rcervell@ac1supply.com,TC,.00,0,.00,Miami,United States,US,Florida,FL,33166,No,Yes,Yes,No,Sage 100 ERP (MAS 90 / 200),TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,5776,
20723742,Academica,1,,,,,No,LEAD-Nurturing,,2/29/2024 5:09 pm,,4/1/2024,4/1/2024,,rshook@academica.org,TC,.00,0,.00,,,,,,,No,No,Yes,No,Sage - Unspecified,,Not Deployed,Tc.net,,,End User,AVATAX,,
21031764,acadon AG - Germany,59,,,19102146,,No,PROSPECT-Qualified,,5/16/2024 4:45 am,,5/16/2024,5/16/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,Reseller,,,
20701503,Acadon AG,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,4/8/2024,,,info@acadon.de,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 for Operations,OneTime 5.0,Not Deployed,,,,Reseller,,,
20741107,ACAL BFI UK LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,ACAL BFI UK LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20740811,Acal BFi,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:33 am,,,,Acal BFi United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20672962,accelalpha.com,1,,,,,No,LEAD-Nurturing,,2/12/2024 8:12 pm,,2/13/2024,,,TERESA.SHANNON@ACCELALPHA.COM,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,,Not Deployed,Tc.net,,,End User,AVATAX,,
21174354,Accelerated Business Consulting,34,,,,,No,CUSTOMER-Closed Won,,6/20/2024 2:29 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business One,OneTime 5.0,Not Deployed,,,,Reseller,,,
20768012,Accelerated Manufacturing Solutions,1,,,,,No,LEAD-Nurturing,,3/15/2024 11:36 am,,4/1/2024,4/1/2024,,grant@acceleratedms.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Sage 100 ERP (MAS 90 / 200),,Not Deployed,Tc.net,,,End User,AVATAX,,
20635928,Accelerynt,1,,,,,No,CUSTOMER-Closed Won,,1/31/2024 4:04 pm,,4/10/2024,4/10/2024,"Accelerynt 6600 Chase Oaks Blvd, Suite 150 Plano TX 75023",info@accelerynt.com,TC,.00,0,.00,Plano,United States,US,Texas,TX,75023,No,No,Yes,No,Microsoft Dynamics 365 Business Central,,Not Deployed,,,,Reseller,AVATAX,,
21084721,Accely Group,34,,,,,No,CUSTOMER-Closed Won,,5/31/2024 6:41 am,,5/31/2024,5/31/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
20931275,Accenture USA,1,,,18254980,,No,CUSTOMER-Closed Won,,4/24/2024 4:53 pm,,5/27/2024,5/27/2024,Accenture USA 333 South Seventh Street Minneapolis MN 55402,,TC,.00,0,.00,Minneapolis,United States,US,Minnesota,MN,55402,No,No,Yes,No,,,Not Deployed,,,,Reseller,AVATAX,,
20701092,ACCENTURE,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,6/19/2024,6/19/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,OneTime 5.0,Not Deployed,,,,Reseller,,,
20757840,Acceptance Now,1,,,,,No,LEAD-Nurturing,,3/12/2024 4:02 pm,,3/13/2024,3/13/2024,,laz.banyasz@acceptancenow.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Excel,,Not Deployed,Tc.net,,,End User,AVATAX,,
21097191,Access ERP,34,,,,,No,CUSTOMER-Closed Won,,6/4/2024 11:14 am,,6/4/2024,6/4/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Other,OneTime 5.0,Not Deployed,,,,Reseller,,,
20740164,ACCESSORIZE STORES LTD,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:26 am,,,,ACCESSORIZE STORES LTD United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20847290,"Accountnet Cloud, Inc.",1,,,,,No,CUSTOMER-Closed Won,,4/8/2024 12:34 pm,,4/18/2024,4/18/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,Reseller,AVATAX,,
20856532,AccuMed Billing,1,,,,,No,LEAD-Nurturing,,4/10/2024 4:20 pm,,,,,support@accumedrcm.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20951756,Accurate Box,1,,81821,17529268,,No,CUSTOMER-Closed Won,5/28/2024,4/30/2024 9:22 am,,6/20/2024,5/29/2024,Accurate Box 86 Fifth Avenue  Paterson NJ 7509,mseidler@accuratebox.com,TC,12742.00,25,12742.00,Paterson,United States,US,New Jersey,NJ,7509,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,Accurate Box Custom Plan,4,End User,AVATAX,,
20848013,Accurate Fabrication LLC,1,,,18645951,,No,LEAD-Nurturing,,4/8/2024 2:43 pm,,6/7/2024,4/15/2024,Accurate Fabrication LLC 2050 Constitution Avenue  Hartford WI 53027,mwryn@accuratefab.net,TC,.00,0,.00,Hartford,United States,US,Wisconsin,WI,53027,No,Yes,Yes,No,All Other Packages,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20783081,Accurate Fasteners,1,,,,,No,LEAD-Nurturing,,3/20/2024 10:47 am,,5/22/2024,5/22/2024,,jalexandriw@3gtouch.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Prophet 21,,Not Deployed,Tc.net,,,End User,AVATAX,,
21042405,ACDH,1,,,,,No,LEAD-Nurturing,,5/20/2024 12:51 pm,,,,,ouradventureac4ever@gmail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
21023392,ACEtek Software Ltd,34,,,,,No,CUSTOMER-Closed Won,,5/14/2024 11:51 am,,5/30/2024,,,info@aceteksoftware.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
20755314,Achill Island Sea Salt,25,,81113,19633452,,No,CUSTOMER-Closed Won,3/13/2024,3/12/2024 6:49 am,,,,Achill Island Sea Salt Bunacurry Achill Island Co Mayo  F28 HT29 Ireland,maebh@achillislandseasalt.ie,TC,.00,0,.00,Co Mayo,Ireland,IE,,,F28 HT29,No,No,Yes,No,,Fusion,Not Deployed,,,,EcoSystem Partner,S-IE,,
21049571,Aclaimant,1,,,,,No,LEAD-Nurturing,,5/21/2024 4:10 pm,,,,,becky.warren@aclaimant.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20808876,Aclaros,1,,,18254980,,No,CUSTOMER-Closed Won,,3/27/2024 3:31 pm,,3/27/2024,4/23/2024,"Aclaros 123 Commerce Valley Dr East, Suite 500 Thornhill ON L3T 7W8 Canada",,TC,.00,0,.00,Thornhill,Canada,CA,Ontario,ON,L3T 7W8,No,No,Yes,No,,,Not Deployed,,,,Reseller,-Not Taxable-,,
20648223,ACME,1,,,,,No,LEAD-Nurturing,,2/5/2024 12:03 pm,,,,,srwpgmr@yahoo.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20701505,ACME,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,OneTime 5.0,Not Deployed,,,,,,,
20929110,Acodat GMBH,34,,,,,No,CUSTOMER-Closed Won,,4/24/2024 11:48 am,,4/29/2024,4/29/2024,,info@acodat.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business One,OneTime 5.0,Not Deployed,,,,Reseller,,,
20740461,Aconnic,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:29 am,,,,Aconnic Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740858,ACORN MOBILITY SERVICES LTD.,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:34 am,,,,ACORN MOBILITY SERVICES LTD. United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20741421,ACSYS Lasertechnik GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,ACSYS Lasertechnik GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20701506,act5 GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business-By-Design,OneTime 5.0,Not Deployed,,,,,,,
20929215,Acterra International KFT,34,,,,,No,CUSTOMER-Closed Won,,4/24/2024 12:11 pm,,4/29/2024,4/29/2024,,info@acterra.hu,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
20660116,Action Collestion Agency,1,,,,,No,LEAD-Nurturing,,2/8/2024 11:41 am,,,,,dan.julius@actioncollection.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20591340,Action Plastics LLC,1,,,18645951,,No,LEAD-Nurturing,,1/22/2024 3:04 pm,,1/25/2024,1/25/2024,,justin.singingrivermerch@gmail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Sage 50 – US Edition (Peachtree),,Not Deployed,Tc.net,,,End User,AVATAX,,
20542559,Activa Products Inc.,1,,81394,19416602,,No,CUSTOMER-Closed Won,4/28/2024,1/12/2024 4:57 pm,,6/11/2024,4/28/2024,Activa Products Inc. 8900 FM 1998 Marshall TX 75672,samuel@activaproducts.com,TC,11502.65,56,5132.92,Marshall,United States,US,Texas,TX,75672,No,Yes,Yes,No,QuickBooks Enterprise Solutions,TM SaaS,Activated,Tc.net,"Custom - 12,000 KC Annual Entitlement",8,End User,AVATAX,,
20947140,Active Vibes,1,,,20635309,,No,LEAD-Qualified,,4/29/2024 9:29 am,,4/26/2024,4/26/2024,,dropcloth@activevibes.ca,TC,.00,0,.00,,,,,,,No,No,Yes,No,Sage One,,Not Deployed,Tc.net,,,End User,AVATAX,,
20661458,Actual Veggies,1,,,17025013,,No,LEAD-Suspect,,2/8/2024 3:04 pm,,2/16/2024,2/16/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,End User,AVATAX,,
20926646,ACTUM Digital SRO,34,,,,,No,CUSTOMER-Closed Won,,4/24/2024 6:12 am,,4/29/2024,4/29/2024,,info@actumdigital.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
21156324,Acumant,34,,,,,No,CUSTOMER-Closed Won,,6/13/2024 4:40 pm,,6/13/2024,6/13/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,Reseller,,,
21100036,Acumant,34,,,,,No,CUSTOMER-Closed Won,,6/4/2024 7:10 pm,,6/4/2024,6/4/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,Reseller,,,
20663089,Acumatica,34,,,,,No,CUSTOMER-Closed Won,,2/9/2024 6:13 am,,2/9/2024,2/9/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Acumatica,OneTime 5.0,Not Deployed,,,,Reseller,,,
20740215,ADA Cosmetics International GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:26 am,,,,ADA Cosmetics International GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741020,Adam Equipment,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:36 am,,,,Adam Equipment United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20740743,Adam Hall GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:32 am,,,,Adam Hall GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
21172395,Adapa Group,34,,,,,No,LEAD-Qualified,,6/19/2024 6:08 am,,,,,wendy.clydesdale@adapa-group.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20701507,AdaPro GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business-By-Design,OneTime 5.0,Not Deployed,,,,,,,
20787931,Adbeco,1,,,,,No,LEAD-Nurturing,,3/21/2024 10:06 am,,4/9/2024,4/5/2024,,BraydenWright@adbeco.net,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Excel,,Not Deployed,Tc.net,,,End User,AVATAX,,
20805805,Adbriq AB,18,,,2124633,,No,LEAD-Qualified,,3/27/2024 4:47 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,N/A,Not Deployed,,,,Reseller,,,
20636550,ADC Aerospace,1,,,18645951,,No,LEAD-Nurturing,,1/31/2024 6:46 pm,,2/16/2024,2/16/2024,,lvu@adc-aerospace.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20664618,AdCirrus ERP,1,,,,,No,CUSTOMER-Closed Won,,2/9/2024 10:50 am,,5/13/2024,5/13/2024,,Nirav.Shah@adcirruserp.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Acumatica,,Not Deployed,,,,Reseller,AVATAX,,
20741115,ADDER TECHNOLOGY LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,ADDER TECHNOLOGY LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20701508,addIT Dienstleistungen GmbH & Co KG,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business-By-Design,OneTime 5.0,Not Deployed,,,,,,,
20741635,AddLife AB,18,,,,,No,LEAD-Unqualified,,3/7/2024 12:43 am,,,,AddLife AB Sweden,,TC,.00,0,.00,,Sweden,SE,,,,No,No,Yes,No,,N/A,Not Deployed,,,,End User,,,
20740249,ADELPHI GROUP LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:27 am,,,,ADELPHI GROUP LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20701094,Adesso,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,5/16/2024,,,info@adesso.de,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,Reseller,,,
20741241,ADF Milking Ltd,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:38 am,,,,ADF Milking Ltd United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20934190,Adient Limited,59,,,,,No,LEAD-Qualified,,4/25/2024 5:11 am,,5/22/2024,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20740193,Adlibris AB,18,,,,,No,LEAD-Unqualified,,3/7/2024 12:26 am,,,,Adlibris AB Denmark,,TC,.00,0,.00,,Denmark,DK,,,,No,No,Yes,No,,N/A,Not Deployed,,,,End User,,,
20844824,ADM Pressings,34,,,,,No,LEAD-Nurturing,,4/8/2024 4:32 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20741390,Adolf Wurth,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,Adolf Wurth Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741506,Adolf WÃ¼rth GmbH & Co. KG,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:41 am,,,,Adolf WÃ¼rth GmbH & Co. KG Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20704761,Adornia,1,,,,,No,LEAD-Nurturing,,2/23/2024 8:11 am,,3/19/2024,3/19/2024,,mo@adornia.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Online,,Not Deployed,Tc.net,,,End User,AVATAX,,
20569087,ADP Diamex,34,,,11275254,,No,PROSPECT-Closed Lost,,1/19/2024 11:54 am,,1/19/2024,,,pete@adpdiamex.co.uk,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,OneTime 5.0,Not Deployed,Tc.net,,,End User,,,
20871652,Adquarters,1,,,17025013,,No,PROSPECT-Closed Lost,,4/15/2024 4:22 pm,,4/17/2024,4/17/2024,,sal@adquarters.com,TC,.00,0,.00,,,,,,,No,Yes,Yes,No,No ERP,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20701510,AdS Consulting GmbH,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business-By-Design,OneTime 5.0,Not Deployed,,,,,,,
20847288,"AdSerts, Inc.",1,,,20635309,,No,LEAD-Qualified,,4/8/2024 12:32 pm,,,,,jana.ratzow@adserts.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
21139771,ADSN Solutions Ltd,34,,,20717520,,No,LEAD-Qualified,,6/11/2024 9:14 am,,6/11/2024,6/11/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20627229,ADT Commercial,1,,,,,No,LEAD-Lead Gen PreQualified,,1/29/2024 3:36 pm,,1/29/2024,1/29/2024,,apeterson@westmonroe.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 for Operations,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740973,ADTECH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:35 am,,,,ADTECH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740558,Adtran Networks SE,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:30 am,,,,Adtran Networks SE Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740360,ADVA Optical Networking SE,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:28 am,,,,ADVA Optical Networking SE Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20759828,Advance Plumbing,41,,,13428187,,No,LEAD-Qualified,,3/13/2024 10:21 am,,,,,glenn.tucker@advanceplumbing.com,DA,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,,,,End User,AVATAX,,
20726335,Advanced Business Solutions,1,,,,,No,CUSTOMER-Closed Won,,3/1/2024 12:15 pm,,3/26/2024,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business One,,Not Deployed,,,,Reseller,AVATAX,,
20701511,Advanced Cloud Solutions,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,OneTime 5.0,Not Deployed,,,,Reseller,,,
21080527,Advanced Machine & Engineering,1,,,20635309,,No,LEAD-Qualified,,5/30/2024 9:13 am,,5/16/2024,5/16/2024,,colleen@ame.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20758980,Advanced Medical Supply,1,,,,,No,LEAD-Nurturing,,3/13/2024 4:30 am,,3/13/2024,3/13/2024,,zsarfraz@advmedsupply.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20635520,Advanced Plastics Inc.,1,,,20054008,,No,LEAD-Nurturing,,1/31/2024 2:44 pm,,,,,craig.abner@advanced-plastics.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Acumatica,,Not Deployed,Tc.net,,,End User,AVATAX,,
20701512,Advanced Solutions,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,OneTime 5.0,Not Deployed,,,,,,,
20774159,AdvancedBITS,1,,,,,No,CUSTOMER-Closed Won,,3/18/2024 2:08 pm,,3/18/2024,3/18/2024,"AdvancedBITS 902 Clint Moore Road, Suite 108 Boca Raton FL 33487",paul.george@advancedbits.com,TC,.00,0,.00,Boca Raton,United States,US,Florida,FL,33487,No,No,Yes,No,,,Not Deployed,,,,Reseller,AVATAX,,
20929321,AdvanceNet Europe,34,,,,,No,CUSTOMER-Closed Won,,4/24/2024 12:24 pm,,4/29/2024,4/29/2024,,info@advanceneteurope.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business One,OneTime 5.0,Not Deployed,,,,Reseller,,,
20929325,AdvanceOne Pty Ltd,34,,,,,No,CUSTOMER-Closed Won,,4/24/2024 12:31 pm,,4/22/2024,4/22/2024,,info@advanceone.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP Business One,OneTime 5.0,Not Deployed,,,,Reseller,,,
20701513,Advania - duplicate Do not use,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:21 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,OneTime 5.0,Not Deployed,,,,Reseller,,,
20522733,Advania UK,34,,20522733,,,No,CUSTOMER-Closed Won,,1/9/2024 3:47 am,,6/19/2024,6/19/2024,,hello@advania.co.uk,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,Reseller,,,
20762935,Advantco,1,,,,,No,LEAD-Nurturing,,3/13/2024 8:54 pm,,,,,bquach@advantco.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,,Not Deployed,Tc.net,,,End User,AVATAX,,
